# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_design_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.82; 295; 53.6412; 428.772; 
0.82; 300; 53.6412; 435.03; 
0.82; 305; 53.6412; 441.291; 
0.82; 310; 53.6412; 447.523; 
0.82; 315; 53.6412; 453.612; 
0.82; 320; 53.6412; 459.608; 
0.82; 325; 53.6412; 465.547; 
0.82; 330; 53.6412; 471.342; 
0.82; 335; 53.6412; 476.896; 
0.82; 340; 53.6412; 482.307; 
0.82; 345; 53.6412; 487.536; 
0.82; 350; 53.6412; 492.372; 
0.82; 355; 53.6412; 496.896; 
0.82; 360; 53.6412; 501.094; 
0.82; 365; 53.6412; 504.6; 
0.82; 370; 53.6412; 507.616; 
0.82; 375; 53.6412; 510.177; 
0.82; 380; 53.6412; 512.253; 
0.82; 385; 53.6412; 513.355; 
0.82; 390; 53.6412; 513.046; 
0.82; 395; 53.6412; -nan(ind); 
0.82; 400; 53.6412; -nan(ind); 
0.82; 405; 53.6412; -nan(ind); 
0.82; 260; 54.9184; 382.02; 
0.82; 265; 54.9184; 388.169; 
0.82; 270; 54.9184; 394.337; 
0.82; 275; 54.9184; 400.538; 
0.82; 280; 54.9184; 406.765; 
0.82; 285; 54.9184; 412.935; 
0.82; 290; 54.9184; 419.09; 
0.82; 295; 54.9184; 425.269; 
0.82; 300; 54.9184; 431.316; 
0.82; 305; 54.9184; 437.329; 
0.82; 310; 54.9184; 443.303; 
0.82; 315; 54.9184; 449.138; 
0.82; 320; 54.9184; 454.862; 
0.82; 325; 54.9184; 460.508; 
0.82; 330; 54.9184; 465.964; 
0.82; 335; 54.9184; 471.177; 
0.82; 340; 54.9184; 476.231; 
0.82; 345; 54.9184; 481.041; 
0.82; 350; 54.9184; 485.402; 
0.82; 355; 54.9184; 489.447; 
0.82; 360; 54.9184; 493.167; 
0.82; 365; 54.9184; 496.196; 
0.82; 370; 54.9184; 498.714; 
0.82; 375; 54.9184; 500.748; 
0.82; 380; 54.9184; 501.814; 
0.82; 385; 54.9184; 501.554; 
0.82; 390; 54.9184; -nan(ind); 
0.82; 395; 54.9184; -nan(ind); 
0.82; 400; 54.9184; -nan(ind); 
0.82; 405; 54.9184; -nan(ind); 
0.82; 260; 56.1955; 379.683; 
0.82; 265; 56.1955; 385.714; 
0.82; 270; 56.1955; 391.709; 
0.82; 275; 56.1955; 397.757; 
0.82; 280; 56.1955; 403.833; 
0.82; 285; 56.1955; 409.781; 
0.82; 290; 56.1955; 415.746; 
0.82; 295; 56.1955; 421.727; 
0.82; 300; 56.1955; 427.542; 
0.82; 305; 56.1955; 433.307; 
0.82; 310; 56.1955; 439.041; 
0.82; 315; 56.1955; 444.619; 
0.82; 320; 56.1955; 450.068; 
0.82; 325; 56.1955; 455.39; 
0.82; 330; 56.1955; 460.521; 
0.82; 335; 56.1955; 465.398; 
0.82; 340; 56.1955; 470.058; 
0.82; 345; 56.1955; 474.418; 
0.82; 350; 56.1955; 478.326; 
0.82; 355; 56.1955; 481.921; 
0.82; 360; 56.1955; 485.158; 
0.82; 365; 56.1955; 487.703; 
0.82; 370; 56.1955; 489.718; 
0.82; 375; 56.1955; 490.805; 
0.82; 380; 56.1955; 490.546; 
0.82; 385; 56.1955; -nan(ind); 
0.82; 390; 56.1955; -nan(ind); 
0.82; 395; 56.1955; -nan(ind); 
0.82; 400; 56.1955; -nan(ind); 
0.82; 405; 56.1955; -nan(ind); 
0.82; 260; 57.4727; 377.335; 
0.82; 265; 57.4727; 383.203; 
0.82; 270; 57.4727; 389.051; 
0.82; 275; 57.4727; 394.957; 
0.82; 280; 57.4727; 400.822; 
0.82; 285; 57.4727; 406.589; 
0.82; 290; 57.4727; 412.368; 
0.82; 295; 57.4727; 418.127; 
0.82; 300; 57.4727; 423.707; 
0.82; 305; 57.4727; 429.246; 
0.82; 310; 57.4727; 434.738; 
0.82; 315; 57.4727; 440.058; 
0.82; 320; 57.4727; 445.194; 
0.82; 325; 57.4727; 450.211; 
0.82; 330; 57.4727; 455.024; 
0.82; 335; 57.4727; 459.532; 
0.82; 340; 57.4727; 463.767; 
0.82; 345; 57.4727; 467.695; 
0.82; 350; 57.4727; 471.178; 
0.82; 355; 57.4727; 474.318; 
0.82; 360; 57.4727; 477.065; 
0.82; 365; 57.4727; 479.123; 
0.82; 370; 57.4727; 480.3; 
0.82; 375; 57.4727; 480.047; 
0.82; 380; 57.4727; -nan(ind); 
0.82; 385; 57.4727; -nan(ind); 
0.82; 390; 57.4727; -nan(ind); 
0.82; 395; 57.4727; -nan(ind); 
0.82; 400; 57.4727; -nan(ind); 
0.82; 405; 57.4727; -nan(ind); 
0.82; 260; 58.7499; 374.935; 
0.82; 265; 58.7499; 380.663; 
0.82; 270; 58.7499; 386.378; 
0.82; 275; 58.7499; 392.082; 
0.82; 280; 58.7499; 397.776; 
0.82; 285; 58.7499; 403.367; 
0.82; 290; 58.7499; 408.934; 
0.82; 295; 58.7499; 414.471; 
0.82; 300; 58.7499; 419.839; 
0.82; 305; 58.7499; 425.15; 
0.82; 310; 58.7499; 430.393; 
0.82; 315; 58.7499; 435.412; 
0.82; 320; 58.7499; 440.266; 
0.82; 325; 58.7499; 444.982; 
0.82; 330; 58.7499; 449.448; 
0.82; 335; 58.7499; 453.557; 
0.82; 340; 58.7499; 457.381; 
0.82; 345; 58.7499; 460.905; 
0.82; 350; 58.7499; 463.959; 
0.82; 355; 58.7499; 466.637; 
0.82; 360; 58.7499; 468.891; 
0.82; 365; 58.7499; 470.204; 
0.82; 370; 58.7499; 470.03; 
0.82; 375; 58.7499; 469.228; 
0.82; 380; 58.7499; -nan(ind); 
0.82; 385; 58.7499; -nan(ind); 
0.82; 390; 58.7499; -nan(ind); 
0.82; 395; 58.7499; -nan(ind); 
0.82; 400; 58.7499; -nan(ind); 
0.82; 405; 58.7499; -nan(ind); 
0.82; 260; 60.027; 372.508; 
0.82; 265; 60.027; 378.11; 
0.82; 270; 60.027; 383.631; 
0.82; 275; 60.027; 389.175; 
0.82; 280; 60.027; 394.704; 
0.82; 285; 60.027; 400.088; 
0.82; 290; 60.027; 405.448; 
0.82; 295; 60.027; 410.786; 
0.82; 300; 60.027; 415.939; 
0.82; 305; 60.027; 421.006; 
0.82; 310; 60.027; 425.967; 
0.82; 315; 60.027; 430.722; 
0.82; 320; 60.027; 435.294; 
0.82; 325; 60.027; 439.685; 
0.82; 330; 60.027; 443.775; 
0.82; 335; 60.027; 447.491; 
0.82; 340; 60.027; 450.934; 
0.82; 345; 60.027; 454.05; 
0.82; 350; 60.027; 456.668; 
0.82; 355; 60.027; 458.88; 
0.82; 360; 60.027; 460.392; 
0.82; 365; 60.027; 460.404; 
0.82; 370; 60.027; 459.702; 
0.82; 375; 60.027; -nan(ind); 
0.82; 380; 60.027; -nan(ind); 
0.82; 385; 60.027; -nan(ind); 
0.82; 390; 60.027; -nan(ind); 
0.82; 395; 60.027; -nan(ind); 
0.82; 400; 60.027; -nan(ind); 
0.82; 405; 60.027; -nan(ind); 
0.82; 260; 61.3042; 370.069; 
0.82; 265; 61.3042; 375.484; 
0.82; 270; 61.3042; 380.857; 
0.82; 275; 61.3042; 386.247; 
0.82; 280; 61.3042; 391.57; 
0.82; 285; 61.3042; 396.765; 
0.82; 290; 61.3042; 401.938; 
0.82; 295; 61.3042; 407.074; 
0.82; 300; 61.3042; 411.983; 
0.82; 305; 61.3042; 416.792; 
0.82; 310; 61.3042; 421.504; 
0.82; 315; 61.3042; 425.993; 
0.82; 320; 61.3042; 430.263; 
0.82; 325; 61.3042; 434.301; 
0.82; 330; 61.3042; 438.012; 
0.82; 335; 61.3042; 441.369; 
0.82; 340; 61.3042; 444.427; 
0.82; 345; 61.3042; 447.128; 
0.82; 350; 61.3042; 449.307; 
0.82; 355; 61.3042; 450.541; 
0.82; 360; 61.3042; 451.057; 
0.82; 365; 61.3042; 450.55; 
0.82; 370; 61.3042; -nan(ind); 
0.82; 375; 61.3042; -nan(ind); 
0.82; 380; 61.3042; -nan(ind); 
0.82; 385; 61.3042; -nan(ind); 
0.82; 390; 61.3042; -nan(ind); 
0.82; 395; 61.3042; -nan(ind); 
0.82; 400; 61.3042; -nan(ind); 
0.82; 405; 61.3042; -nan(ind); 
0.82; 260; 62.5814; 367.559; 
0.82; 265; 62.5814; 372.839; 
0.82; 270; 62.5814; 378.065; 
0.82; 275; 62.5814; 383.251; 
0.82; 280; 62.5814; 388.403; 
0.82; 285; 62.5814; 393.422; 
0.82; 290; 62.5814; 398.403; 
0.82; 295; 62.5814; 403.294; 
0.82; 300; 62.5814; 407.972; 
0.82; 305; 62.5814; 412.548; 
0.82; 310; 62.5814; 417.007; 
0.82; 315; 62.5814; 421.216; 
0.82; 320; 62.5814; 425.155; 
0.82; 325; 62.5814; 428.828; 
0.82; 330; 62.5814; 432.198; 
0.82; 335; 62.5814; 435.193; 
0.82; 340; 62.5814; 437.859; 
0.82; 345; 62.5814; 440.01; 
0.82; 350; 62.5814; 441.132; 
0.82; 355; 62.5814; 441.705; 
0.82; 360; 62.5814; 441.672; 
0.82; 365; 62.5814; -nan(ind); 
0.82; 370; 62.5814; -nan(ind); 
0.82; 375; 62.5814; -nan(ind); 
0.82; 380; 62.5814; -nan(ind); 
0.82; 385; 62.5814; -nan(ind); 
0.82; 390; 62.5814; -nan(ind); 
0.82; 395; 62.5814; -nan(ind); 
0.82; 400; 62.5814; -nan(ind); 
0.82; 405; 62.5814; -nan(ind); 
0.82; 260; 63.8586; 365.037; 
0.82; 265; 63.8586; 370.167; 
0.82; 270; 63.8586; 375.2; 
0.82; 275; 63.8586; 380.233; 
0.82; 280; 63.8586; 385.22; 
0.82; 285; 63.8586; 390.042; 
0.82; 290; 63.8586; 394.792; 
0.82; 295; 63.8586; 399.477; 
0.82; 300; 63.8586; 403.935; 
0.82; 305; 63.8586; 408.273; 
0.82; 310; 63.8586; 412.472; 
0.82; 315; 63.8586; 416.371; 
0.82; 320; 63.8586; 419.946; 
0.82; 325; 63.8586; 423.285; 
0.82; 330; 63.8586; 426.307; 
0.82; 335; 63.8586; 428.936; 
0.82; 340; 63.8586; 430.842; 
0.82; 345; 63.8586; 432.135; 
0.82; 350; 63.8586; 432.768; 
0.82; 355; 63.8586; 432.82; 
0.82; 360; 63.8586; -nan(ind); 
0.82; 365; 63.8586; -nan(ind); 
0.82; 370; 63.8586; -nan(ind); 
0.82; 375; 63.8586; -nan(ind); 
0.82; 380; 63.8586; -nan(ind); 
0.82; 385; 63.8586; -nan(ind); 
0.82; 390; 63.8586; -nan(ind); 
0.82; 395; 63.8586; -nan(ind); 
0.82; 400; 63.8586; -nan(ind); 
0.82; 405; 63.8586; -nan(ind); 
0.82; 260; 65.1357; 362.479; 
0.82; 265; 65.1357; 367.435; 
0.82; 270; 65.1357; 372.325; 
0.82; 275; 65.1357; 377.202; 
0.82; 280; 65.1357; 381.986; 
0.82; 285; 65.1357; 386.604; 
0.82; 290; 65.1357; 391.16; 
0.82; 295; 65.1357; 395.637; 
0.82; 300; 65.1357; 399.872; 
0.82; 305; 65.1357; 403.966; 
0.82; 310; 65.1357; 407.845; 
0.82; 315; 65.1357; 411.39; 
0.82; 320; 65.1357; 414.659; 
0.82; 325; 65.1357; 417.676; 
0.82; 330; 65.1357; 420.219; 
0.82; 335; 65.1357; 422.001; 
0.82; 340; 65.1357; 423.349; 
0.82; 345; 65.1357; 424.201; 
0.82; 350; 65.1357; 424.357; 
0.82; 355; 65.1357; -nan(ind); 
0.82; 360; 65.1357; -nan(ind); 
0.82; 365; 65.1357; -nan(ind); 
0.82; 370; 65.1357; -nan(ind); 
0.82; 375; 65.1357; -nan(ind); 
0.82; 380; 65.1357; -nan(ind); 
0.82; 385; 65.1357; -nan(ind); 
0.82; 390; 65.1357; -nan(ind); 
0.82; 395; 65.1357; -nan(ind); 
0.82; 400; 65.1357; -nan(ind); 
0.82; 405; 65.1357; -nan(ind); 
0.82; 260; 66.4129; 359.875; 
0.82; 265; 66.4129; 364.697; 
0.82; 270; 66.4129; 369.432; 
0.82; 275; 66.4129; 374.107; 
0.82; 280; 66.4129; 378.712; 
0.82; 285; 66.4129; 383.149; 
0.82; 290; 66.4129; 387.509; 
0.82; 295; 66.4129; 391.771; 
0.82; 300; 66.4129; 395.751; 
0.82; 305; 66.4129; 399.544; 
0.82; 310; 66.4129; 403.114; 
0.82; 315; 66.4129; 406.367; 
0.82; 320; 66.4129; 409.331; 
0.82; 325; 66.4129; 411.65; 
0.82; 330; 66.4129; 413.523; 
0.82; 335; 66.4129; 414.9; 
0.82; 340; 66.4129; 415.815; 
0.82; 345; 66.4129; 416.207; 
0.82; 350; 66.4129; -nan(ind); 
0.82; 355; 66.4129; -nan(ind); 
0.82; 360; 66.4129; -nan(ind); 
0.82; 365; 66.4129; -nan(ind); 
0.82; 370; 66.4129; -nan(ind); 
0.82; 375; 66.4129; -nan(ind); 
0.82; 380; 66.4129; -nan(ind); 
0.82; 385; 66.4129; -nan(ind); 
0.82; 390; 66.4129; -nan(ind); 
0.82; 395; 66.4129; -nan(ind); 
0.82; 400; 66.4129; -nan(ind); 
0.82; 405; 66.4129; -nan(ind); 
0.82; 260; 67.6901; 357.267; 
0.82; 265; 67.6901; 361.926; 
0.82; 270; 67.6901; 366.476; 
0.82; 275; 67.6901; 370.992; 
0.82; 280; 67.6901; 375.426; 
0.82; 285; 67.6901; 379.678; 
0.82; 290; 67.6901; 383.808; 
0.82; 295; 67.6901; 387.83; 
0.82; 300; 67.6901; 391.554; 
0.82; 305; 67.6901; 395.058; 
0.82; 310; 67.6901; 398.342; 
0.82; 315; 67.6901; 401.093; 
0.82; 320; 67.6901; 403.375; 
0.82; 325; 67.6901; 405.305; 
0.82; 330; 67.6901; 406.794; 
0.82; 335; 67.6901; 407.761; 
0.82; 340; 67.6901; 408.241; 
0.82; 345; 67.6901; 408.17; 
0.82; 350; 67.6901; -nan(ind); 
0.82; 355; 67.6901; -nan(ind); 
0.82; 360; 67.6901; -nan(ind); 
0.82; 365; 67.6901; -nan(ind); 
0.82; 370; 67.6901; -nan(ind); 
0.82; 375; 67.6901; -nan(ind); 
0.82; 380; 67.6901; -nan(ind); 
0.82; 385; 67.6901; -nan(ind); 
0.82; 390; 67.6901; -nan(ind); 
0.82; 395; 67.6901; -nan(ind); 
0.82; 400; 67.6901; -nan(ind); 
0.82; 405; 67.6901; -nan(ind); 
0.82; 260; 68.9672; 354.611; 
0.82; 265; 68.9672; 359.111; 
0.82; 270; 68.9672; 363.512; 
0.82; 275; 68.9672; 367.867; 
0.82; 280; 68.9672; 372.1; 
0.82; 285; 68.9672; 376.132; 
0.82; 290; 68.9672; 380.061; 
0.82; 295; 68.9672; 383.848; 
0.82; 300; 68.9672; 387.303; 
0.82; 305; 68.9672; 390.403; 
0.82; 310; 68.9672; 393.103; 
0.82; 315; 68.9672; 395.423; 
0.82; 320; 68.9672; 397.364; 
0.82; 325; 68.9672; 398.931; 
0.82; 330; 68.9672; 400.032; 
0.82; 335; 68.9672; 400.587; 
0.82; 340; 68.9672; 400.627; 
0.82; 345; 68.9672; -nan(ind); 
0.82; 350; 68.9672; -nan(ind); 
0.82; 355; 68.9672; -nan(ind); 
0.82; 360; 68.9672; -nan(ind); 
0.82; 365; 68.9672; -nan(ind); 
0.82; 370; 68.9672; -nan(ind); 
0.82; 375; 68.9672; -nan(ind); 
0.82; 380; 68.9672; -nan(ind); 
0.82; 385; 68.9672; -nan(ind); 
0.82; 390; 68.9672; -nan(ind); 
0.82; 395; 68.9672; -nan(ind); 
0.82; 400; 68.9672; -nan(ind); 
0.82; 405; 68.9672; -nan(ind); 
0.82; 260; 70.2444; 351.933; 
0.82; 265; 70.2444; 356.292; 
0.82; 270; 70.2444; 360.526; 
0.82; 275; 70.2444; 364.679; 
0.82; 280; 70.2444; 368.728; 
0.82; 285; 70.2444; 372.571; 
0.82; 290; 70.2444; 376.286; 
0.82; 295; 70.2444; 379.725; 
0.82; 300; 70.2444; 382.657; 
0.82; 305; 70.2444; 385.334; 
0.82; 310; 70.2444; 387.733; 
0.82; 315; 70.2444; 389.731; 
0.82; 320; 70.2444; 391.329; 
0.82; 325; 70.2444; 392.529; 
0.82; 330; 70.2444; 393.238; 
0.82; 335; 70.2444; 393.377; 
0.82; 340; 70.2444; -nan(ind); 
0.82; 345; 70.2444; -nan(ind); 
0.82; 350; 70.2444; -nan(ind); 
0.82; 355; 70.2444; -nan(ind); 
0.82; 360; 70.2444; -nan(ind); 
0.82; 365; 70.2444; -nan(ind); 
0.82; 370; 70.2444; -nan(ind); 
0.82; 375; 70.2444; -nan(ind); 
0.82; 380; 70.2444; -nan(ind); 
0.82; 385; 70.2444; -nan(ind); 
0.82; 390; 70.2444; -nan(ind); 
0.82; 395; 70.2444; -nan(ind); 
0.82; 400; 70.2444; -nan(ind); 
0.82; 405; 70.2444; -nan(ind); 
0.82; 260; 71.5216; 349.25; 
0.82; 265; 71.5216; 353.428; 
0.82; 270; 71.5216; 357.485; 
0.82; 275; 71.5216; 361.474; 
0.82; 280; 71.5216; 365.345; 
0.82; 285; 71.5216; 368.88; 
0.82; 290; 71.5216; 372.162; 
0.82; 295; 71.5216; 375.165; 
0.82; 300; 71.5216; 377.814; 
0.82; 305; 71.5216; 380.195; 
0.82; 310; 71.5216; 382.283; 
0.82; 315; 71.5216; 383.959; 
0.82; 320; 71.5216; 385.225; 
0.82; 325; 71.5216; 386.079; 
0.82; 330; 71.5216; 386.413; 
0.82; 335; 71.5216; -nan(ind); 
0.82; 340; 71.5216; -nan(ind); 
0.82; 345; 71.5216; -nan(ind); 
0.82; 350; 71.5216; -nan(ind); 
0.82; 355; 71.5216; -nan(ind); 
0.82; 360; 71.5216; -nan(ind); 
0.82; 365; 71.5216; -nan(ind); 
0.82; 370; 71.5216; -nan(ind); 
0.82; 375; 71.5216; -nan(ind); 
0.82; 380; 71.5216; -nan(ind); 
0.82; 385; 71.5216; -nan(ind); 
0.82; 390; 71.5216; -nan(ind); 
0.82; 395; 71.5216; -nan(ind); 
0.82; 400; 71.5216; -nan(ind); 
0.82; 405; 71.5216; -nan(ind); 
0.82; 260; 72.7988; 346.504; 
0.82; 265; 72.7988; 350.537; 
0.82; 270; 72.7988; 354.393; 
0.82; 275; 72.7988; 358.091; 
0.82; 280; 72.7988; 361.608; 
0.82; 285; 72.7988; 364.822; 
0.82; 290; 72.7988; 367.8; 
0.82; 295; 72.7988; 370.549; 
0.82; 300; 72.7988; 372.932; 
0.82; 305; 72.7988; 375.027; 
0.82; 310; 72.7988; 376.809; 
0.82; 315; 72.7988; 378.16; 
0.82; 320; 72.7988; 379.079; 
0.82; 325; 72.7988; 379.563; 
0.82; 330; 72.7988; 379.523; 
0.82; 335; 72.7988; -nan(ind); 
0.82; 340; 72.7988; -nan(ind); 
0.82; 345; 72.7988; -nan(ind); 
0.82; 350; 72.7988; -nan(ind); 
0.82; 355; 72.7988; -nan(ind); 
0.82; 360; 72.7988; -nan(ind); 
0.82; 365; 72.7988; -nan(ind); 
0.82; 370; 72.7988; -nan(ind); 
0.82; 375; 72.7988; -nan(ind); 
0.82; 380; 72.7988; -nan(ind); 
0.82; 385; 72.7988; -nan(ind); 
0.82; 390; 72.7988; -nan(ind); 
0.82; 395; 72.7988; -nan(ind); 
0.82; 400; 72.7988; -nan(ind); 
0.82; 405; 72.7988; -nan(ind); 
0.82; 260; 74.0759; 343.603; 
0.82; 265; 74.0759; 347.396; 
0.82; 270; 74.0759; 350.999; 
0.82; 275; 74.0759; 354.471; 
0.82; 280; 74.0759; 357.744; 
0.82; 285; 74.0759; 360.702; 
0.82; 290; 74.0759; 363.429; 
0.82; 295; 74.0759; 365.924; 
0.82; 300; 74.0759; 368.037; 
0.82; 305; 74.0759; 369.844; 
0.82; 310; 74.0759; 371.317; 
0.82; 315; 74.0759; 372.339; 
0.82; 320; 74.0759; 372.907; 
0.82; 325; 74.0759; 373.018; 
0.82; 330; 74.0759; -nan(ind); 
0.82; 335; 74.0759; -nan(ind); 
0.82; 340; 74.0759; -nan(ind); 
0.82; 345; 74.0759; -nan(ind); 
0.82; 350; 74.0759; -nan(ind); 
0.82; 355; 74.0759; -nan(ind); 
0.82; 360; 74.0759; -nan(ind); 
0.82; 365; 74.0759; -nan(ind); 
0.82; 370; 74.0759; -nan(ind); 
0.82; 375; 74.0759; -nan(ind); 
0.82; 380; 74.0759; -nan(ind); 
0.82; 385; 74.0759; -nan(ind); 
0.82; 390; 74.0759; -nan(ind); 
0.82; 395; 74.0759; -nan(ind); 
0.82; 400; 74.0759; -nan(ind); 
0.82; 405; 74.0759; -nan(ind); 
0.82; 260; 75.3531; 340.557; 
0.82; 265; 75.3531; 344.146; 
0.82; 270; 75.3531; 347.561; 
0.82; 275; 75.3531; 350.822; 
0.82; 280; 75.3531; 353.855; 
0.82; 285; 75.3531; 356.565; 
0.82; 290; 75.3531; 359.053; 
0.82; 295; 75.3531; 361.291; 
0.82; 300; 75.3531; 363.132; 
0.82; 305; 75.3531; 364.648; 
0.82; 310; 75.3531; 365.809; 
0.82; 315; 75.3531; 366.499; 
0.82; 320; 75.3531; 366.712; 
0.82; 325; 75.3531; -nan(ind); 
0.82; 330; 75.3531; -nan(ind); 
0.82; 335; 75.3531; -nan(ind); 
0.82; 340; 75.3531; -nan(ind); 
0.82; 345; 75.3531; -nan(ind); 
0.82; 350; 75.3531; -nan(ind); 
0.82; 355; 75.3531; -nan(ind); 
0.82; 360; 75.3531; -nan(ind); 
0.82; 365; 75.3531; -nan(ind); 
0.82; 370; 75.3531; -nan(ind); 
0.82; 375; 75.3531; -nan(ind); 
0.82; 380; 75.3531; -nan(ind); 
0.82; 385; 75.3531; -nan(ind); 
0.82; 390; 75.3531; -nan(ind); 
0.82; 395; 75.3531; -nan(ind); 
0.82; 400; 75.3531; -nan(ind); 
0.82; 405; 75.3531; -nan(ind); 
0.82; 260; 76.6303; 337.472; 
0.82; 265; 76.6303; 340.892; 
0.82; 270; 76.6303; 344.118; 
0.82; 275; 76.6303; 347.158; 
0.82; 280; 76.6303; 349.932; 
0.82; 285; 76.6303; 352.398; 
0.82; 290; 76.6303; 354.632; 
0.82; 295; 76.6303; 356.602; 
0.82; 300; 76.6303; 358.168; 
0.82; 305; 76.6303; 359.398; 
0.82; 310; 76.6303; 360.261; 
0.82; 315; 76.6303; 360.639; 
0.82; 320; 76.6303; -nan(ind); 
0.82; 325; 76.6303; -nan(ind); 
0.82; 330; 76.6303; -nan(ind); 
0.82; 335; 76.6303; -nan(ind); 
0.82; 340; 76.6303; -nan(ind); 
0.82; 345; 76.6303; -nan(ind); 
0.82; 350; 76.6303; -nan(ind); 
0.82; 355; 76.6303; -nan(ind); 
0.82; 360; 76.6303; -nan(ind); 
0.82; 365; 76.6303; -nan(ind); 
0.82; 370; 76.6303; -nan(ind); 
0.82; 375; 76.6303; -nan(ind); 
0.82; 380; 76.6303; -nan(ind); 
0.82; 385; 76.6303; -nan(ind); 
0.82; 390; 76.6303; -nan(ind); 
0.82; 395; 76.6303; -nan(ind); 
0.82; 400; 76.6303; -nan(ind); 
0.82; 405; 76.6303; -nan(ind); 
