# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_study_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.8; 405; 67.7582; -nan(ind); 
0.8; 260; 69.0367; 369.2; 
0.8; 265; 69.0367; 373.991; 
0.8; 270; 69.0367; 378.682; 
0.8; 275; 69.0367; 383.312; 
0.8; 280; 69.0367; 387.836; 
0.8; 285; 69.0367; 392.068; 
0.8; 290; 69.0367; 396.037; 
0.8; 295; 69.0367; 399.779; 
0.8; 300; 69.0367; 403.197; 
0.8; 305; 69.0367; 406.387; 
0.8; 310; 69.0367; 409.323; 
0.8; 315; 69.0367; 411.868; 
0.8; 320; 69.0367; 414.03; 
0.8; 325; 69.0367; 415.818; 
0.8; 330; 69.0367; 417.135; 
0.8; 335; 69.0367; -nan(ind); 
0.8; 340; 69.0367; -nan(ind); 
0.8; 345; 69.0367; -nan(ind); 
0.8; 350; 69.0367; -nan(ind); 
0.8; 355; 69.0367; -nan(ind); 
0.8; 360; 69.0367; -nan(ind); 
0.8; 365; 69.0367; -nan(ind); 
0.8; 370; 69.0367; -nan(ind); 
0.8; 375; 69.0367; -nan(ind); 
0.8; 380; 69.0367; -nan(ind); 
0.8; 385; 69.0367; -nan(ind); 
0.8; 390; 69.0367; -nan(ind); 
0.8; 395; 69.0367; -nan(ind); 
0.8; 400; 69.0367; -nan(ind); 
0.8; 405; 69.0367; -nan(ind); 
0.8; 260; 70.3152; 366.488; 
0.8; 265; 70.3152; 371.117; 
0.8; 270; 70.3152; 375.617; 
0.8; 275; 70.3152; 380.06; 
0.8; 280; 70.3152; 384.327; 
0.8; 285; 70.3152; 388.241; 
0.8; 290; 70.3152; 391.908; 
0.8; 295; 70.3152; 395.397; 
0.8; 300; 70.3152; 398.545; 
0.8; 305; 70.3152; 401.442; 
0.8; 310; 70.3152; 404.063; 
0.8; 315; 70.3152; 406.272; 
0.8; 320; 70.3152; 408.073; 
0.8; 325; 70.3152; 409.387; 
0.8; 330; 70.3152; -nan(ind); 
0.8; 335; 70.3152; -nan(ind); 
0.8; 340; 70.3152; -nan(ind); 
0.8; 345; 70.3152; -nan(ind); 
0.8; 350; 70.3152; -nan(ind); 
0.8; 355; 70.3152; -nan(ind); 
0.8; 360; 70.3152; -nan(ind); 
0.8; 365; 70.3152; -nan(ind); 
0.8; 370; 70.3152; -nan(ind); 
0.8; 375; 70.3152; -nan(ind); 
0.8; 380; 70.3152; -nan(ind); 
0.8; 385; 70.3152; -nan(ind); 
0.8; 390; 70.3152; -nan(ind); 
0.8; 395; 70.3152; -nan(ind); 
0.8; 400; 70.3152; -nan(ind); 
0.8; 405; 70.3152; -nan(ind); 
0.8; 260; 71.5936; 363.732; 
0.8; 265; 71.5936; 368.188; 
0.8; 270; 71.5936; 372.524; 
0.8; 275; 71.5936; 376.746; 
0.8; 280; 71.5936; 380.726; 
0.8; 285; 71.5936; 384.322; 
0.8; 290; 71.5936; 387.75; 
0.8; 295; 71.5936; 390.984; 
0.8; 300; 71.5936; 393.857; 
0.8; 305; 71.5936; 396.457; 
0.8; 310; 71.5936; 398.759; 
0.8; 315; 71.5936; 400.626; 
0.8; 320; 71.5936; 401.821; 
0.8; 325; 71.5936; -nan(ind); 
0.8; 330; 71.5936; -nan(ind); 
0.8; 335; 71.5936; -nan(ind); 
0.8; 340; 71.5936; -nan(ind); 
0.8; 345; 71.5936; -nan(ind); 
0.8; 350; 71.5936; -nan(ind); 
0.8; 355; 71.5936; -nan(ind); 
0.8; 360; 71.5936; -nan(ind); 
0.8; 365; 71.5936; -nan(ind); 
0.8; 370; 71.5936; -nan(ind); 
0.8; 375; 71.5936; -nan(ind); 
0.8; 380; 71.5936; -nan(ind); 
0.8; 385; 71.5936; -nan(ind); 
0.8; 390; 71.5936; -nan(ind); 
0.8; 395; 71.5936; -nan(ind); 
0.8; 400; 71.5936; -nan(ind); 
0.8; 405; 71.5936; -nan(ind); 
0.8; 260; 72.8721; 360.946; 
0.8; 265; 72.8721; 365.248; 
0.8; 270; 72.8721; 369.399; 
0.8; 275; 72.8721; 373.363; 
0.8; 280; 72.8721; 376.991; 
0.8; 285; 72.8721; 380.345; 
0.8; 290; 72.8721; 383.519; 
0.8; 295; 72.8721; 386.485; 
0.8; 300; 72.8721; 389.077; 
0.8; 305; 72.8721; 391.383; 
0.8; 310; 72.8721; 393.376; 
0.8; 315; 72.8721; 394.541; 
0.8; 320; 72.8721; -nan(ind); 
0.8; 325; 72.8721; -nan(ind); 
0.8; 330; 72.8721; -nan(ind); 
0.8; 335; 72.8721; -nan(ind); 
0.8; 340; 72.8721; -nan(ind); 
0.8; 345; 72.8721; -nan(ind); 
0.8; 350; 72.8721; -nan(ind); 
0.8; 355; 72.8721; -nan(ind); 
0.8; 360; 72.8721; -nan(ind); 
0.8; 365; 72.8721; -nan(ind); 
0.8; 370; 72.8721; -nan(ind); 
0.8; 375; 72.8721; -nan(ind); 
0.8; 380; 72.8721; -nan(ind); 
0.8; 385; 72.8721; -nan(ind); 
0.8; 390; 72.8721; -nan(ind); 
0.8; 395; 72.8721; -nan(ind); 
0.8; 400; 72.8721; -nan(ind); 
0.8; 405; 72.8721; -nan(ind); 
0.8; 260; 74.1505; 358.152; 
0.8; 265; 74.1505; 362.291; 
0.8; 270; 74.1505; 366.16; 
0.8; 275; 74.1505; 369.778; 
0.8; 280; 74.1505; 373.189; 
0.8; 285; 74.1505; 376.318; 
0.8; 290; 74.1505; 379.247; 
0.8; 295; 74.1505; 381.949; 
0.8; 300; 74.1505; 384.258; 
0.8; 305; 74.1505; 386.212; 
0.8; 310; 74.1505; 387.408; 
0.8; 315; 74.1505; 388.081; 
0.8; 320; 74.1505; -nan(ind); 
0.8; 325; 74.1505; -nan(ind); 
0.8; 330; 74.1505; -nan(ind); 
0.8; 335; 74.1505; -nan(ind); 
0.8; 340; 74.1505; -nan(ind); 
0.8; 345; 74.1505; -nan(ind); 
0.8; 350; 74.1505; -nan(ind); 
0.8; 355; 74.1505; -nan(ind); 
0.8; 360; 74.1505; -nan(ind); 
0.8; 365; 74.1505; -nan(ind); 
0.8; 370; 74.1505; -nan(ind); 
0.8; 375; 74.1505; -nan(ind); 
0.8; 380; 74.1505; -nan(ind); 
0.8; 385; 74.1505; -nan(ind); 
0.8; 390; 74.1505; -nan(ind); 
0.8; 395; 74.1505; -nan(ind); 
0.8; 400; 74.1505; -nan(ind); 
0.8; 405; 74.1505; -nan(ind); 
0.8; 260; 75.429; 355.313; 
0.8; 265; 75.429; 359.194; 
0.8; 270; 75.429; 362.783; 
0.8; 275; 75.429; 366.17; 
0.8; 280; 75.429; 369.368; 
0.8; 285; 75.429; 372.266; 
0.8; 290; 75.429; 374.948; 
0.8; 295; 75.429; 377.382; 
0.8; 300; 75.429; 379.203; 
0.8; 305; 75.429; 380.455; 
0.8; 310; 75.429; 381.292; 
0.8; 315; 75.429; -nan(ind); 
0.8; 320; 75.429; -nan(ind); 
0.8; 325; 75.429; -nan(ind); 
0.8; 330; 75.429; -nan(ind); 
0.8; 335; 75.429; -nan(ind); 
0.8; 340; 75.429; -nan(ind); 
0.8; 345; 75.429; -nan(ind); 
0.8; 350; 75.429; -nan(ind); 
0.8; 355; 75.429; -nan(ind); 
0.8; 360; 75.429; -nan(ind); 
0.8; 365; 75.429; -nan(ind); 
0.8; 370; 75.429; -nan(ind); 
0.8; 375; 75.429; -nan(ind); 
0.8; 380; 75.429; -nan(ind); 
0.8; 385; 75.429; -nan(ind); 
0.8; 390; 75.429; -nan(ind); 
0.8; 395; 75.429; -nan(ind); 
0.8; 400; 75.429; -nan(ind); 
0.8; 405; 75.429; -nan(ind); 
0.82; 260; 38.3537; 408.701; 
0.82; 265; 38.3537; 416.538; 
0.82; 270; 38.3537; 424.473; 
0.82; 275; 38.3537; 432.609; 
0.82; 280; 38.3537; 440.857; 
0.82; 285; 38.3537; 449.195; 
0.82; 290; 38.3537; 457.672; 
0.82; 295; 38.3537; 466.364; 
0.82; 300; 38.3537; 475.044; 
0.82; 305; 38.3537; 483.925; 
0.82; 310; 38.3537; 492.937; 
0.82; 315; 38.3537; 502.038; 
0.82; 320; 38.3537; 511.164; 
0.82; 325; 38.3537; 520.441; 
0.82; 330; 38.3537; 529.765; 
0.82; 335; 38.3537; 539.084; 
0.82; 340; 38.3537; 548.555; 
0.82; 345; 38.3537; 558.065; 
0.82; 350; 38.3537; 567.502; 
0.82; 355; 38.3537; 577.051; 
0.82; 360; 38.3537; 586.624; 
0.82; 365; 38.3537; 595.764; 
0.82; 370; 38.3537; 604.752; 
0.82; 375; 38.3537; 613.641; 
0.82; 380; 38.3537; 621.994; 
0.82; 385; 38.3537; 630.139; 
0.82; 390; 38.3537; 638.107; 
0.82; 395; 38.3537; 645.835; 
0.82; 400; 38.3537; 653.239; 
0.82; 405; 38.3537; 660.342; 
0.82; 260; 39.6322; 406.891; 
0.82; 265; 39.6322; 414.616; 
0.82; 270; 39.6322; 422.43; 
0.82; 275; 39.6322; 430.416; 
0.82; 280; 39.6322; 438.543; 
0.82; 285; 39.6322; 446.704; 
0.82; 290; 39.6322; 455.045; 
0.82; 295; 39.6322; 463.535; 
0.82; 300; 39.6322; 472.053; 
0.82; 305; 39.6322; 480.709; 
0.82; 310; 39.6322; 489.527; 
0.82; 315; 39.6322; 498.381; 
0.82; 320; 39.6322; 507.297; 
0.82; 325; 39.6322; 516.389; 
0.82; 330; 39.6322; 525.481; 
0.82; 335; 39.6322; 534.54; 
0.82; 340; 39.6322; 543.708; 
0.82; 345; 39.6322; 552.92; 
0.82; 350; 39.6322; 562.038; 
0.82; 355; 39.6322; 571.235; 
0.82; 360; 39.6322; 580.433; 
0.82; 365; 39.6322; 589.17; 
0.82; 370; 39.6322; 597.626; 
0.82; 375; 39.6322; 605.727; 
0.82; 380; 39.6322; 613.575; 
0.82; 385; 39.6322; 621.213; 
0.82; 390; 39.6322; 628.643; 
0.82; 395; 39.6322; 635.807; 
0.82; 400; 39.6322; 642.623; 
0.82; 405; 39.6322; 649.152; 
0.82; 260; 40.9106; 405.057; 
0.82; 265; 40.9106; 412.638; 
0.82; 270; 40.9106; 420.343; 
0.82; 275; 40.9106; 428.18; 
0.82; 280; 40.9106; 436.168; 
0.82; 285; 40.9106; 444.169; 
0.82; 290; 40.9106; 452.346; 
0.82; 295; 40.9106; 460.655; 
0.82; 300; 40.9106; 468.993; 
0.82; 305; 40.9106; 477.431; 
0.82; 310; 40.9106; 486.049; 
0.82; 315; 40.9106; 494.645; 
0.82; 320; 40.9106; 503.329; 
0.82; 325; 40.9106; 512.134; 
0.82; 330; 40.9106; 520.955; 
0.82; 335; 40.9106; 529.781; 
0.82; 340; 40.9106; 538.675; 
0.82; 345; 40.9106; 547.614; 
0.82; 350; 40.9106; 556.441; 
0.82; 355; 40.9106; 565.293; 
0.82; 360; 40.9106; 574.099; 
0.82; 365; 40.9106; 582.207; 
0.82; 370; 40.9106; 590.007; 
0.82; 375; 40.9106; 597.644; 
0.82; 380; 40.9106; 605.022; 
0.82; 385; 40.9106; 612.15; 
0.82; 390; 40.9106; 619.04; 
0.82; 395; 40.9106; 625.637; 
0.82; 400; 40.9106; 631.863; 
0.82; 405; 40.9106; 637.743; 
0.82; 260; 42.1891; 403.143; 
0.82; 265; 42.1891; 410.634; 
0.82; 270; 42.1891; 418.182; 
0.82; 275; 42.1891; 425.91; 
0.82; 280; 42.1891; 433.722; 
0.82; 285; 42.1891; 441.592; 
0.82; 290; 42.1891; 449.572; 
0.82; 295; 42.1891; 457.724; 
0.82; 300; 42.1891; 465.841; 
0.82; 305; 42.1891; 474.092; 
0.82; 310; 42.1891; 482.474; 
0.82; 315; 42.1891; 490.841; 
0.82; 320; 42.1891; 499.287; 
0.82; 325; 42.1891; 507.796; 
0.82; 330; 42.1891; 516.341; 
0.82; 335; 42.1891; 524.87; 
0.82; 340; 42.1891; 533.414; 
0.82; 345; 42.1891; 542.001; 
0.82; 350; 42.1891; 550.444; 
0.82; 355; 42.1891; 558.866; 
0.82; 360; 42.1891; 567.25; 
0.82; 365; 42.1891; 574.913; 
0.82; 370; 42.1891; 582.268; 
0.82; 375; 42.1891; 589.431; 
0.82; 380; 42.1891; 596.342; 
0.82; 385; 42.1891; 602.956; 
0.82; 390; 42.1891; 609.304; 
0.82; 395; 42.1891; 615.331; 
0.82; 400; 42.1891; 620.918; 
0.82; 405; 42.1891; 626.06; 
0.82; 260; 43.4675; 401.206; 
0.82; 265; 43.4675; 408.561; 
0.82; 270; 43.4675; 415.992; 
0.82; 275; 43.4675; 423.56; 
0.82; 280; 43.4675; 431.24; 
0.82; 285; 43.4675; 438.932; 
0.82; 290; 43.4675; 446.754; 
0.82; 295; 43.4675; 454.718; 
0.82; 300; 43.4675; 462.636; 
0.82; 305; 43.4675; 470.697; 
0.82; 310; 43.4675; 478.826; 
0.82; 315; 43.4675; 486.969; 
0.82; 320; 43.4675; 495.146; 
0.82; 325; 43.4675; 503.383; 
0.82; 330; 43.4675; 511.648; 
0.82; 335; 43.4675; 519.848; 
0.82; 340; 43.4675; 528.055; 
0.82; 345; 43.4675; 536.277; 
0.82; 350; 43.4675; 544.324; 
0.82; 355; 43.4675; 552.326; 
0.82; 360; 43.4675; 560.275; 
0.82; 365; 43.4675; 567.507; 
0.82; 370; 43.4675; 574.413; 
0.82; 375; 43.4675; 581.101; 
0.82; 380; 43.4675; 587.52; 
0.82; 385; 43.4675; 593.639; 
0.82; 390; 43.4675; 599.442; 
0.82; 395; 43.4675; 604.832; 
0.82; 400; 43.4675; 609.708; 
0.82; 405; 43.4675; 614.164; 
0.82; 260; 44.746; 399.231; 
0.82; 265; 44.746; 406.449; 
0.82; 270; 44.746; 413.753; 
0.82; 275; 44.746; 421.17; 
0.82; 280; 44.746; 428.709; 
0.82; 285; 44.746; 436.222; 
0.82; 290; 44.746; 443.893; 
0.82; 295; 44.746; 451.641; 
0.82; 300; 44.746; 459.381; 
0.82; 305; 44.746; 467.203; 
0.82; 310; 44.746; 475.118; 
0.82; 315; 44.746; 483.033; 
0.82; 320; 44.746; 490.926; 
0.82; 325; 44.746; 498.899; 
0.82; 330; 44.746; 506.876; 
0.82; 335; 44.746; 514.731; 
0.82; 340; 44.746; 522.592; 
0.82; 345; 44.746; 530.444; 
0.82; 350; 44.746; 538.108; 
0.82; 355; 44.746; 545.688; 
0.82; 360; 44.746; 553.196; 
0.82; 365; 44.746; 559.993; 
0.82; 370; 44.746; 566.447; 
0.82; 375; 44.746; 572.656; 
0.82; 380; 44.746; 578.573; 
0.82; 385; 44.746; 584.17; 
0.82; 390; 44.746; 589.367; 
0.82; 395; 44.746; 594.077; 
0.82; 400; 44.746; 598.322; 
0.82; 405; 44.746; 602.125; 
0.82; 260; 46.0245; 397.193; 
0.82; 265; 46.0245; 404.313; 
0.82; 270; 46.0245; 411.451; 
0.82; 275; 46.0245; 418.75; 
0.82; 280; 46.0245; 426.102; 
0.82; 285; 46.0245; 433.474; 
0.82; 290; 46.0245; 440.941; 
0.82; 295; 46.0245; 448.518; 
0.82; 300; 46.0245; 456.062; 
0.82; 305; 46.0245; 463.652; 
0.82; 310; 46.0245; 471.353; 
0.82; 315; 46.0245; 479.005; 
0.82; 320; 46.0245; 486.64; 
0.82; 325; 46.0245; 494.342; 
0.82; 330; 46.0245; 502.003; 
0.82; 335; 46.0245; 509.515; 
0.82; 340; 46.0245; 517.034; 
0.82; 345; 46.0245; 524.524; 
0.82; 350; 46.0245; 531.795; 
0.82; 355; 46.0245; 538.952; 
0.82; 360; 46.0245; 546.018; 
0.82; 365; 46.0245; 552.378; 
0.82; 370; 46.0245; 558.377; 
0.82; 375; 46.0245; 564.104; 
0.82; 380; 46.0245; 569.496; 
0.82; 385; 46.0245; 574.476; 
0.82; 390; 46.0245; 579.008; 
0.82; 395; 46.0245; 583.109; 
0.82; 400; 46.0245; 586.724; 
0.82; 405; 46.0245; 589.857; 
0.82; 260; 47.3029; 395.136; 
0.82; 265; 47.3029; 402.099; 
0.82; 270; 47.3029; 409.124; 
0.82; 275; 47.3029; 416.253; 
0.82; 280; 47.3029; 423.463; 
0.82; 285; 47.3029; 430.666; 
0.82; 290; 47.3029; 437.947; 
0.82; 295; 47.3029; 445.353; 
0.82; 300; 47.3029; 452.66; 
0.82; 305; 47.3029; 460.05; 
0.82; 310; 47.3029; 467.528; 
0.82; 315; 47.3029; 474.908; 
0.82; 320; 47.3029; 482.287; 
0.82; 325; 47.3029; 489.708; 
0.82; 330; 47.3029; 497.022; 
0.82; 335; 47.3029; 504.216; 
0.82; 340; 47.3029; 511.396; 
0.82; 345; 47.3029; 518.519; 
0.82; 350; 47.3029; 525.383; 
0.82; 355; 47.3029; 532.126; 
0.82; 360; 47.3029; 538.745; 
0.82; 365; 47.3029; 544.664; 
0.82; 370; 47.3029; 550.205; 
0.82; 375; 47.3029; 555.419; 
0.82; 380; 47.3029; 560.217; 
0.82; 385; 47.3029; 564.576; 
0.82; 390; 47.3029; 568.526; 
0.82; 395; 47.3029; 572.017; 
0.82; 400; 47.3029; 574.993; 
0.82; 405; 47.3029; 577.453; 
0.82; 260; 48.5814; 393.024; 
0.82; 265; 48.5814; 399.861; 
0.82; 270; 48.5814; 406.745; 
0.82; 275; 48.5814; 413.72; 
0.82; 280; 48.5814; 420.789; 
0.82; 285; 48.5814; 427.794; 
0.82; 290; 48.5814; 434.914; 
0.82; 295; 48.5814; 442.103; 
0.82; 300; 48.5814; 449.213; 
0.82; 305; 48.5814; 456.4; 
0.82; 310; 48.5814; 463.611; 
0.82; 315; 48.5814; 470.749; 
0.82; 320; 48.5814; 477.863; 
0.82; 325; 48.5814; 484.964; 
0.82; 330; 48.5814; 491.968; 
0.82; 335; 48.5814; 498.844; 
0.82; 340; 48.5814; 505.68; 
0.82; 345; 48.5814; 512.433; 
0.82; 350; 48.5814; 518.888; 
0.82; 355; 48.5814; 525.212; 
0.82; 360; 48.5814; 531.381; 
0.82; 365; 48.5814; 536.857; 
0.82; 370; 48.5814; 541.902; 
0.82; 375; 48.5814; 546.543; 
0.82; 380; 48.5814; 550.756; 
0.82; 385; 48.5814; 554.56; 
0.82; 390; 48.5814; 557.925; 
0.82; 395; 48.5814; 560.798; 
0.82; 400; 48.5814; 563.131; 
0.82; 405; 48.5814; 564.663; 
0.82; 260; 49.8598; 390.873; 
0.82; 265; 49.8598; 397.592; 
0.82; 270; 49.8598; 404.313; 
0.82; 275; 49.8598; 411.16; 
0.82; 280; 49.8598; 418.034; 
0.82; 285; 49.8598; 424.889; 
0.82; 290; 49.8598; 431.822; 
0.82; 295; 49.8598; 438.805; 
0.82; 300; 49.8598; 445.724; 
0.82; 305; 49.8598; 452.671; 
0.82; 310; 49.8598; 459.637; 
0.82; 315; 49.8598; 466.525; 
0.82; 320; 49.8598; 473.359; 
0.82; 325; 49.8598; 480.144; 
0.82; 330; 49.8598; 486.848; 
0.82; 335; 49.8598; 493.402; 
0.82; 340; 49.8598; 499.89; 
0.82; 345; 49.8598; 506.257; 
0.82; 350; 49.8598; 512.311; 
0.82; 355; 49.8598; 518.214; 
0.82; 360; 49.8598; 523.931; 
0.82; 365; 49.8598; 528.921; 
0.82; 370; 49.8598; 533.417; 
0.82; 375; 49.8598; 537.505; 
0.82; 380; 49.8598; 541.186; 
0.82; 385; 49.8598; 544.432; 
0.82; 390; 49.8598; 547.204; 
0.82; 395; 49.8598; 549.456; 
0.82; 400; 49.8598; 550.769; 
0.82; 405; 49.8598; 550.469; 
0.82; 260; 51.1383; 388.706; 
0.82; 265; 51.1383; 395.257; 
0.82; 270; 51.1383; 401.858; 
0.82; 275; 51.1383; 408.529; 
0.82; 280; 51.1383; 415.251; 
0.82; 285; 51.1383; 421.943; 
0.82; 290; 51.1383; 428.666; 
0.82; 295; 51.1383; 435.47; 
0.82; 300; 51.1383; 442.177; 
0.82; 305; 51.1383; 448.875; 
0.82; 310; 51.1383; 455.603; 
0.82; 315; 51.1383; 462.235; 
0.82; 320; 51.1383; 468.763; 
0.82; 325; 51.1383; 475.265; 
0.82; 330; 51.1383; 481.664; 
0.82; 335; 51.1383; 487.891; 
0.82; 340; 51.1383; 494.029; 
0.82; 345; 51.1383; 499.997; 
0.82; 350; 51.1383; 505.657; 
0.82; 355; 51.1383; 511.134; 
0.82; 360; 51.1383; 516.355; 
0.82; 365; 51.1383; 520.813; 
0.82; 370; 51.1383; 524.787; 
0.82; 375; 51.1383; 528.365; 
0.82; 380; 51.1383; 531.51; 
0.82; 385; 51.1383; 534.19; 
0.82; 390; 51.1383; 536.366; 
0.82; 395; 51.1383; 537.505; 
0.82; 400; 51.1383; 537.211; 
0.82; 405; 51.1383; -nan(ind); 
0.82; 260; 52.4168; 386.466; 
0.82; 265; 52.4168; 392.903; 
0.82; 270; 52.4168; 399.349; 
0.82; 275; 52.4168; 405.863; 
0.82; 280; 52.4168; 412.44; 
0.82; 285; 52.4168; 418.923; 
0.82; 290; 52.4168; 425.477; 
0.82; 295; 52.4168; 432.093; 
0.82; 300; 52.4168; 438.55; 
0.82; 305; 52.4168; 445.024; 
0.82; 310; 52.4168; 451.512; 
0.82; 315; 52.4168; 457.859; 
0.82; 320; 52.4168; 464.112; 
0.82; 325; 52.4168; 470.326; 
0.82; 330; 52.4168; 476.417; 
0.82; 335; 52.4168; 482.316; 
0.82; 340; 52.4168; 488.076; 
0.82; 345; 52.4168; 493.667; 
0.82; 350; 52.4168; 498.926; 
0.82; 355; 52.4168; 503.934; 
0.82; 360; 52.4168; 508.618; 
0.82; 365; 52.4168; 512.574; 
0.82; 370; 52.4168; 516.062; 
0.82; 375; 52.4168; 519.124; 
0.82; 380; 52.4168; 521.726; 
0.82; 385; 52.4168; 523.837; 
0.82; 390; 52.4168; 524.902; 
0.82; 395; 52.4168; 524.539; 
0.82; 400; 52.4168; -nan(ind); 
0.82; 405; 52.4168; -nan(ind); 
0.82; 260; 53.6952; 384.209; 
0.82; 265; 53.6952; 390.508; 
0.82; 270; 53.6952; 396.795; 
0.82; 275; 53.6952; 403.174; 
0.82; 280; 53.6952; 409.553; 
0.82; 285; 53.6952; 415.874; 
0.82; 290; 53.6952; 422.256; 
0.82; 295; 53.6952; 428.626; 
0.82; 300; 53.6952; 434.873; 
0.82; 305; 53.6952; 441.122; 
0.82; 310; 53.6952; 447.349; 
0.82; 315; 53.6952; 453.425; 
0.82; 320; 53.6952; 459.407; 
0.82; 325; 53.6952; 465.332; 
0.82; 330; 53.6952; 471.112; 
0.82; 335; 53.6952; 476.66; 
0.82; 340; 53.6952; 482.054; 
0.82; 345; 53.6952; 487.266; 
0.82; 350; 53.6952; 492.082; 
0.82; 355; 53.6952; 496.584; 
0.82; 360; 53.6952; 500.762; 
0.82; 365; 53.6952; 504.247; 
0.82; 370; 53.6952; 507.243; 
0.82; 375; 53.6952; 509.783; 
0.82; 380; 53.6952; 511.837; 
0.82; 385; 53.6952; 512.865; 
0.82; 390; 53.6952; 512.515; 
0.82; 395; 53.6952; -nan(ind); 
0.82; 400; 53.6952; -nan(ind); 
0.82; 405; 53.6952; -nan(ind); 
0.82; 260; 54.9737; 381.922; 
0.82; 265; 54.9737; 388.062; 
0.82; 270; 54.9737; 394.223; 
0.82; 275; 54.9737; 400.42; 
0.82; 280; 54.9737; 406.637; 
0.82; 285; 54.9737; 412.797; 
0.82; 290; 54.9737; 418.948; 
0.82; 295; 54.9737; 425.115; 
0.82; 300; 54.9737; 431.152; 
0.82; 305; 54.9737; 437.159; 
0.82; 310; 54.9737; 443.121; 
0.82; 315; 54.9737; 448.943; 
0.82; 320; 54.9737; 454.652; 
0.82; 325; 54.9737; 460.284; 
0.82; 330; 54.9737; 465.733; 
0.82; 335; 54.9737; 470.931; 
0.82; 340; 54.9737; 475.968; 
0.82; 345; 54.9737; 480.759; 
0.82; 350; 54.9737; 485.098; 
0.82; 355; 54.9737; 489.124; 
0.82; 360; 54.9737; 492.823; 
0.82; 365; 54.9737; 495.831; 
0.82; 370; 54.9737; 498.329; 
0.82; 375; 54.9737; 500.342; 
0.82; 380; 54.9737; 501.335; 
0.82; 385; 54.9737; 501.047; 
0.82; 390; 54.9737; -nan(ind); 
0.82; 395; 54.9737; -nan(ind); 
0.82; 400; 54.9737; -nan(ind); 
0.82; 405; 54.9737; -nan(ind); 
0.82; 260; 56.2521; 379.58; 
0.82; 265; 56.2521; 385.602; 
0.82; 270; 56.2521; 391.593; 
0.82; 275; 56.2521; 397.633; 
0.82; 280; 56.2521; 403.698; 
0.82; 285; 56.2521; 409.642; 
0.82; 290; 56.2521; 415.596; 
0.82; 295; 56.2521; 421.566; 
0.82; 300; 56.2521; 427.376; 
0.82; 305; 56.2521; 433.129; 
0.82; 310; 56.2521; 438.851; 
0.82; 315; 56.2521; 444.415; 
0.82; 320; 56.2521; 449.85; 
0.82; 325; 56.2521; 455.166; 
0.82; 330; 56.2521; 460.281; 
0.82; 335; 56.2521; 465.143; 
0.82; 340; 56.2521; 469.783; 
0.82; 345; 56.2521; 474.122; 
0.82; 350; 56.2521; 478.011; 
0.82; 355; 56.2521; 481.586; 
0.82; 360; 56.2521; 484.802; 
0.82; 365; 56.2521; 487.327; 
0.82; 370; 56.2521; 489.321; 
0.82; 375; 56.2521; 490.336; 
0.82; 380; 56.2521; 490.055; 
0.82; 385; 56.2521; -nan(ind); 
0.82; 390; 56.2521; -nan(ind); 
0.82; 395; 56.2521; -nan(ind); 
0.82; 400; 56.2521; -nan(ind); 
0.82; 405; 56.2521; -nan(ind); 
0.82; 260; 57.5306; 377.226; 
0.82; 265; 57.5306; 383.09; 
0.82; 270; 57.5306; 388.93; 
0.82; 275; 57.5306; 394.826; 
0.82; 280; 57.5306; 400.687; 
0.82; 285; 57.5306; 406.442; 
0.82; 290; 57.5306; 412.211; 
0.82; 295; 57.5306; 417.966; 
0.82; 300; 57.5306; 423.533; 
0.82; 305; 57.5306; 429.061; 
0.82; 310; 57.5306; 434.54; 
0.82; 315; 57.5306; 439.845; 
0.82; 320; 57.5306; 444.976; 
0.82; 325; 57.5306; 449.977; 
0.82; 330; 57.5306; 454.775; 
0.82; 335; 57.5306; 459.264; 
0.82; 340; 57.5306; 463.479; 
0.82; 345; 57.5306; 467.388; 
0.82; 350; 57.5306; 470.852; 
0.82; 355; 57.5306; 473.971; 
0.82; 360; 57.5306; 476.697; 
0.82; 365; 57.5306; 478.734; 
0.82; 370; 57.5306; 479.841; 
0.82; 375; 57.5306; 479.566; 
0.82; 380; 57.5306; -nan(ind); 
0.82; 385; 57.5306; -nan(ind); 
0.82; 390; 57.5306; -nan(ind); 
0.82; 395; 57.5306; -nan(ind); 
0.82; 400; 57.5306; -nan(ind); 
0.82; 405; 57.5306; -nan(ind); 
0.82; 260; 58.809; 374.825; 
0.82; 265; 58.809; 380.544; 
0.82; 270; 58.809; 386.25; 
0.82; 275; 58.809; 391.95; 
0.82; 280; 58.809; 397.633; 
0.82; 285; 58.809; 403.214; 
0.82; 290; 58.809; 408.776; 
0.82; 295; 58.809; 414.302; 
0.82; 300; 58.809; 419.658; 
0.82; 305; 58.809; 424.957; 
0.82; 310; 58.809; 430.191; 
0.82; 315; 58.809; 435.199; 
0.82; 320; 58.809; 440.039; 
0.82; 325; 58.809; 444.74; 
0.82; 330; 58.809; 449.187; 
0.82; 335; 58.809; 453.277; 
0.82; 340; 58.809; 457.082; 
0.82; 345; 58.809; 460.587; 
0.82; 350; 58.809; 463.622; 
0.82; 355; 58.809; 466.279; 
0.82; 360; 58.809; 468.511; 
0.82; 365; 58.809; 469.754; 
0.82; 370; 58.809; 469.559; 
