Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
18.63600518;457.2079358;0;takeoff;47.45287075;0.1394454454;288.15;101325;-34.29464009;1.844063056;0.98;31.03654104;796.6218068;790.8620287;2926.203114;0.2029856029;0.03334603863;3.149;1.2;0.02612374757;0.0005545477102;4.035369284e-05;1.711217178e-05;0.00084;0.0002;
18.85398319;467.6060586;0;takeoff;47.95237465;0.1409132922;288.15;101325;-34.69663049;1.844178738;0.98;31.04048282;796.6318469;790.8714816;2926.533673;0.2029898303;0.03334403062;3.149;1.2;0.02612553738;0.0005545371004;4.035323052e-05;1.711585389e-05;0.00084;0.0002;
19.07250181;478.1391208;0;takeoff;48.45187855;0.142381139;288.15;101325;-35.09964317;1.84429442;0.98;31.04442459;796.641887;790.8809345;2926.864233;0.2029940577;0.0333420226;3.149;1.2;0.02612732717;0.0005545264942;4.035276828e-05;1.71195363e-05;0.00084;0.0002;
19.29156514;488.8078623;0;takeoff;48.95138245;0.1438489858;288.15;101325;-35.50368579;1.844410105;0.98;31.04836637;796.6519271;790.8903875;2927.194792;0.2029982851;0.03334001459;3.149;1.2;0.02612911693;0.0005545158916;4.035230613e-05;1.712321896e-05;0.00084;0.0002;
19.51117733;499.6130311;0;takeoff;49.45088636;0.1453168326;288.15;101325;-35.90876614;1.844525791;0.98;31.05230815;796.6619671;790.8998404;2927.525351;0.2030025125;0.03333800657;3.149;1.2;0.02613090667;0.0005545052927;4.035184405e-05;1.71269019e-05;0.00084;0.0002;
19.73134256;510.5553836;0;takeoff;49.95039026;0.1467846794;288.15;101325;-36.31489206;1.844641479;0.98;31.05624993;796.6720072;790.9092933;2927.85591;0.2030067399;0.03333599856;3.149;1.2;0.02613269638;0.0005544946973;4.035138206e-05;1.713058511e-05;0.00084;0.0002;
19.95206506;521.6356843;0;takeoff;50.44989416;0.1482525262;288.15;101325;-36.72207146;1.844757169;0.98;31.06019171;796.6820473;790.9187463;2928.186469;0.2030109673;0.03333399054;3.149;1.2;0.02613448607;0.0005544841055;4.035092014e-05;1.713426859e-05;0.00084;0.0002;
20.17334909;532.8547065;0;takeoff;50.94939806;0.149720373;288.15;101325;-37.13031237;1.844872861;0.98;31.06413349;796.6920874;790.9281992;2928.517028;0.2030151947;0.03333198253;3.149;1.2;0.02613627572;0.0005544735174;4.035045831e-05;1.713795235e-05;0.00084;0.0002;
20.39518222;544.2123739;0;takeoff;51.44890197;0.1511882198;288.15;101325;-37.53959744;1.845013336;0.98;31.06928543;796.7071179;790.9428803;2928.957854;0.2030206578;0.03332958478;3.149;1.2;0.02613879939;0.0005544583636;4.03497972e-05;1.714293702e-05;0.00084;0.0002;
20.61574772;555.6153135;0;takeoff;51.94840587;0.1526560666;288.15;101325;-37.9499324;1.860376844;0.985;31.35203914;799.6747732;793.9112419;2963.41791;0.2028627305;0.03358483409;3.149;1.2;0.02645808618;0.0005523197864;4.025488382e-05;1.715983973e-05;0.00084;0.0002;
20.83505933;567.0629756;0;takeoff;52.44790977;0.1541239133;288.15;101325;-38.36130503;1.875744875;0.985;31.35759851;799.689569;793.9257443;2963.892024;0.2028686606;0.03358214499;3.149;1.2;0.02646072031;0.0005523050373;4.025421769e-05;1.70259048e-05;0.00084;0.0002;
21.05489387;578.6477418;0;takeoff;52.94741368;0.1555917601;288.15;101325;-38.77369686;1.875919182;0.985;31.36315788;799.7043649;793.9402466;2964.366139;0.2028745907;0.0335794559;3.149;1.2;0.0264633544;0.0005522902956;4.025355173e-05;1.703097978e-05;0.00084;0.0002;
21.27525527;590.3703435;0;takeoff;53.44691758;0.1570596069;288.15;101325;-39.18711544;1.87609349;0.985;31.36871725;799.7191608;793.9547489;2964.840253;0.2028805208;0.0335767668;3.149;1.2;0.02646598844;0.0005522755612;4.025288594e-05;1.703605528e-05;0.00084;0.0002;
21.49614749;602.2315202;0;takeoff;53.94642148;0.1585274537;288.15;101325;-39.6015684;1.876267799;0.985;31.37427661;799.7339567;793.9692512;2965.314368;0.2028864509;0.0335740777;3.149;1.2;0.02646862244;0.0005522608344;4.025222032e-05;1.704113131e-05;0.00084;0.0002;
21.71757455;614.2320194;0;takeoff;54.44592538;0.1599953005;288.15;101325;-40.01706346;1.876442111;0.985;31.37983598;799.7487526;793.9837536;2965.788482;0.202892381;0.03357138861;3.149;1.2;0.02647125639;0.0005522461149;4.025155487e-05;1.704620784e-05;0.00084;0.0002;
21.93954049;626.3725968;0;takeoff;54.94542929;0.1614631473;288.15;101325;-40.43360839;1.876616425;0.985;31.38539535;799.7635485;793.9982559;2966.262597;0.2028983111;0.03356869951;3.149;1.2;0.02647389029;0.0005522314028;4.02508896e-05;1.70512849e-05;0.00084;0.0002;
22.16204939;638.6540163;0;takeoff;55.44493319;0.1629309941;288.15;101325;-40.85121104;1.876790741;0.985;31.39095472;799.7783444;794.0127582;2966.736711;0.2029042412;0.03356601042;3.149;1.2;0.02647652416;0.0005522166982;4.02502245e-05;1.705636246e-05;0.00084;0.0002;
22.3851054;651.0770502;0;takeoff;55.94443709;0.1643988409;288.15;101325;-41.26987937;1.876965059;0.985;31.39651408;799.7931403;794.0272605;2967.210826;0.2029101713;0.03356332132;3.149;1.2;0.02647915797;0.0005522020009;4.024955956e-05;1.706144055e-05;0.00084;0.0002;
22.60871267;663.6424795;0;takeoff;56.44394099;0.1658666877;288.15;101325;-41.68962139;1.877139378;0.985;31.40207345;799.8079362;794.0417629;2967.68494;0.2029161014;0.03356063223;3.149;1.2;0.02648179174;0.0005521873111;4.02488948e-05;1.706651916e-05;0.00084;0.0002;
22.83287542;676.3510937;0;takeoff;56.9434449;0.1673345345;288.15;101325;-42.11044519;1.8773137;0.985;31.40763282;799.8227321;794.0562652;2968.159055;0.2029220315;0.03355794313;3.149;1.2;0.02648442547;0.0005521726286;4.024823021e-05;1.707159828e-05;0.00084;0.0002;
23.0575979;689.2036909;0;takeoff;57.4429488;0.1688023813;288.15;101325;-42.53235896;1.877488023;0.985;31.41319218;799.837528;794.0707675;2968.633169;0.2029279616;0.03355525404;3.149;1.2;0.02648705915;0.0005521579536;4.024756579e-05;1.707667792e-05;0.00084;0.0002;
23.28288442;702.2010782;0;takeoff;57.9424527;0.1702702281;288.15;101325;-42.95537096;1.877662349;0.985;31.41875155;799.8523239;794.0852699;2969.107284;0.2029338917;0.03355256494;3.149;1.2;0.02648969279;0.0005521432859;4.024690155e-05;1.708175807e-05;0.00084;0.0002;
23.5087393;715.3440718;0;takeoff;58.4419566;0.1717380749;288.15;101325;-43.37948955;1.877836677;0.985;31.42431092;799.8671198;794.0997722;2969.581398;0.2029398218;0.03354987585;3.149;1.2;0.02649232638;0.0005521286256;4.024623747e-05;1.708683874e-05;0.00084;0.0002;
23.73516694;728.6334968;0;takeoff;58.94146051;0.1732059217;288.15;101325;-43.80472314;1.878011006;0.985;31.42987029;799.8819157;794.1142745;2970.055513;0.2029457519;0.03354718675;3.149;1.2;0.02649495993;0.0005521139727;4.024557356e-05;1.709191993e-05;0.00084;0.0002;
23.96217177;742.0701877;0;takeoff;59.44096441;0.1746737685;288.15;101325;-44.23108028;1.878185338;0.985;31.43542965;799.8967116;794.1287768;2970.529627;0.202951682;0.03354449766;3.149;1.2;0.02649759343;0.0005520993272;4.024490983e-05;1.709700163e-05;0.00084;0.0002;
24.18975825;755.6549882;0;takeoff;59.94046831;0.1761416153;288.15;101325;-44.65856956;1.878359672;0.985;31.44098902;799.9115075;794.1432792;2971.003742;0.2029576121;0.03354180856;3.149;1.2;0.02650022689;0.000552084689;4.024424626e-05;1.710208384e-05;0.00084;0.0002;
24.41793092;769.3887516;0;takeoff;60.43997221;0.177609462;288.15;101325;-45.08719968;1.878534008;0.985;31.44654839;799.9263034;794.1577815;2971.477856;0.2029635422;0.03353911947;3.149;1.2;0.0265028603;0.0005520700582;4.024358287e-05;1.710716657e-05;0.00084;0.0002;
24.64669435;783.2723407;0;takeoff;60.93947612;0.1790773088;288.15;101325;-45.51697944;1.878708346;0.985;31.45210776;799.9410993;794.1722838;2971.951971;0.2029694723;0.03353643037;3.149;1.2;0.02650549367;0.0005520554348;4.024291965e-05;1.711224982e-05;0.00084;0.0002;
24.87605314;797.3066283;0;takeoff;61.43898002;0.1805451556;288.15;101325;-45.94791771;1.878882686;0.985;31.45766712;799.9558952;794.1867861;2972.426085;0.2029754024;0.03353374127;3.149;1.2;0.02650812699;0.0005520408187;4.02422566e-05;1.711733358e-05;0.00084;0.0002;
25.10601197;811.4924968;0;takeoff;61.93848392;0.1820130024;288.15;101325;-46.38002346;1.879057029;0.985;31.46322649;799.9706911;794.2012885;2972.9002;0.2029813325;0.03353105218;3.149;1.2;0.02651076027;0.00055202621;4.024159371e-05;1.712241785e-05;0.00084;0.0002;
25.33657555;825.8308389;0;takeoff;62.43798782;0.1834808492;288.15;101325;-46.81330577;1.879231373;0.985;31.46878586;799.985487;794.2157908;2973.374314;0.2029872626;0.03352836308;3.149;1.2;0.0265133935;0.0005520116086;4.0240931e-05;1.712750264e-05;0.00084;0.0002;
25.56774864;840.3225573;0;takeoff;62.93749173;0.184948696;288.15;101325;-47.24777379;1.87940572;0.985;31.47434522;800.0002829;794.2302931;2973.848429;0.2029931927;0.03352567399;3.149;1.2;0.02651602669;0.0005519970145;4.024026846e-05;1.713258794e-05;0.00084;0.0002;
25.79953605;854.9685651;0;takeoff;63.43699563;0.1864165428;288.15;101325;-47.68343679;1.879580069;0.985;31.47990459;800.0150788;794.2447954;2974.322543;0.2029991228;0.03352298489;3.149;1.2;0.02651865984;0.0005519824278;4.023960609e-05;1.713767375e-05;0.00084;0.0002;
26.03194266;869.7697858;0;takeoff;63.93649953;0.1878843896;288.15;101325;-48.12030414;1.87975442;0.985;31.48546396;800.0298746;794.2592978;2974.796658;0.2030050529;0.0335202958;3.149;1.2;0.02652129294;0.0005519678485;4.023894389e-05;1.714276008e-05;0.00084;0.0002;
26.26497337;884.7271536;0;takeoff;64.43600344;0.1893522364;288.15;101325;-48.55838527;1.879928773;0.985;31.49102333;800.0446705;794.2738001;2975.270772;0.203010983;0.0335176067;3.149;1.2;0.02652392599;0.0005519532765;4.023828186e-05;1.714784693e-05;0.00084;0.0002;
26.49863315;899.8416135;0;takeoff;64.93550734;0.1908200832;288.15;101325;-48.99768977;1.880103129;0.985;31.49658269;800.0594664;794.2883024;2975.744887;0.2030169131;0.03351491761;3.149;1.2;0.026526559;0.0005519387118;4.023762e-05;1.715293428e-05;0.00084;0.0002;
26.73292704;915.1141212;0;takeoff;65.43501124;0.19228793;288.15;101325;-49.43822729;1.880277487;0.985;31.50214206;800.0742623;794.3028047;2976.219001;0.2030228432;0.03351222851;3.149;1.2;0.02652919197;0.0005519241544;4.023695831e-05;1.715802214e-05;0.00084;0.0002;
26.9678601;930.5456438;0;takeoff;65.93451514;0.1937557768;288.15;101325;-49.8800076;1.880451847;0.985;31.50770143;800.0890582;794.3173071;2976.693116;0.2030287733;0.03350953942;3.149;1.2;0.02653182489;0.0005519096044;4.023629679e-05;1.716311052e-05;0.00084;0.0002;
27.20343747;946.1371595;0;takeoff;66.43401905;0.1952236236;288.15;101325;-50.32304058;1.880626209;0.985;31.5132608;800.1038541;794.3318094;2977.16723;0.2030347034;0.03350685032;3.149;1.2;0.02653445777;0.0005518950616;4.023563544e-05;1.716819942e-05;0.00084;0.0002;
27.43966434;961.8896578;0;takeoff;66.93352295;0.1966914704;288.15;101325;-50.76733621;1.880800574;0.985;31.51882016;800.11865;794.3463117;2977.641345;0.2030406335;0.03350416123;3.149;1.2;0.0265370906;0.0005518805262;4.023497426e-05;1.717328882e-05;0.00084;0.0002;
27.67654595;977.8041399;0;takeoff;67.43302685;0.1981593172;288.15;101325;-51.21290458;1.880974941;0.985;31.52437953;800.1334459;794.3608141;2978.115459;0.2030465636;0.03350147213;3.149;1.2;0.02653972339;0.0005518659981;4.023431325e-05;1.717837873e-05;0.00084;0.0002;
27.9140876;993.8816189;0;takeoff;67.93253075;0.199627164;288.15;101325;-51.65975589;1.881149311;0.985;31.5299389;800.1482418;794.3753164;2978.589574;0.2030524937;0.03349878304;3.149;1.2;0.02654235613;0.0005518514773;4.02336524e-05;1.718346915e-05;0.00084;0.0002;
28.15227839;1010.122011;0;takeoff;68.43203466;0.2010950108;288.15;101325;-52.10787618;1.881350227;0.985;31.53660479;800.1689946;794.3957099;2979.165962;0.2030592342;0.0334959275;3.149;1.2;0.02654574115;0.0005518326783;4.023279662e-05;1.718971203e-05;0.00084;0.0002;
28.39110163;1026.524818;0;takeoff;68.93153856;0.2025628575;288.15;101325;-52.55724283;1.881586729;0.985;31.54364743;800.1917755;794.4181092;2979.777174;0.2030662505;0.03349301529;3.149;1.2;0.02654938228;0.0005518124333;4.02318747e-05;1.719610539e-05;0.00084;0.0002;
28.63055679;1043.090635;0;takeoff;69.43104246;0.2040307043;288.15;101325;-53.00785728;1.881832272;0.985;31.55069007;800.2145565;794.4405085;2980.388385;0.2030732668;0.03349010308;3.149;1.2;0.02655302337;0.0005517922022;4.023095311e-05;1.720241692e-05;0.00084;0.0002;
28.87064892;1059.820445;0;takeoff;69.93054636;0.2054985511;288.15;101325;-53.45972935;1.882077818;0.985;31.55773272;800.2373375;794.4629079;2980.999597;0.2030802831;0.03348719087;3.149;1.2;0.02655666443;0.0005517719851;4.023003183e-05;1.720872919e-05;0.00084;0.0002;
29.11138313;1076.715243;0;takeoff;70.43005027;0.2069663979;288.15;101325;-53.91286897;1.882323365;0.985;31.56477536;800.2601185;794.4853072;2981.610808;0.2030872994;0.03348427867;3.149;1.2;0.02656030546;0.000551751782;4.022911087e-05;1.721504222e-05;0.00084;0.0002;
29.35276457;1093.776036;0;takeoff;70.92955417;0.2084342447;288.15;101325;-54.36728616;1.882568916;0.985;31.571818;800.2828995;794.5077066;2982.222019;0.2030943157;0.03348136646;3.149;1.2;0.02656394646;0.0005517315928;4.022819024e-05;1.7221356e-05;0.00084;0.0002;
29.59479846;1111.00384;0;takeoff;71.42905807;0.2099020915;288.15;101325;-54.82299107;1.882814469;0.985;31.57886065;800.3056805;794.5301059;2982.833231;0.203101332;0.03347845425;3.149;1.2;0.02656758742;0.0005517114176;4.022726992e-05;1.722767052e-05;0.00084;0.0002;
29.83749007;1128.399686;0;takeoff;71.92856197;0.2113699383;288.15;101325;-55.27999394;1.883060025;0.985;31.58590329;800.3284614;794.5525053;2983.444442;0.2031083483;0.03347554204;3.149;1.2;0.02657122834;0.0005516912562;4.022634992e-05;1.72339858e-05;0.00084;0.0002;
30.08084473;1145.964615;0;takeoff;72.42806588;0.2128377851;288.15;101325;-55.73830514;1.883305583;0.985;31.59294594;800.3512424;794.5749046;2984.055654;0.2031153646;0.03347262983;3.149;1.2;0.02657486923;0.0005516711088;4.022543024e-05;1.724030182e-05;0.00084;0.0002;
30.32486784;1163.699682;0;takeoff;72.92756978;0.2143056319;288.15;101325;-56.19793514;1.883551144;0.985;31.59998858;800.3740234;794.5973039;2984.666865;0.2031223809;0.03346971763;3.149;1.2;0.02657851009;0.0005516509753;4.022451088e-05;1.724661859e-05;0.00084;0.0002;
30.62298209;1185.149497;3.556;takeoff;72.93984511;0.2143503016;288.126886;101282.2893;-56.75939119;1.883358661;0.985;31.59049457;800.3402125;794.5636379;2983.721336;0.2031212128;0.03346850306;3.149;1.2;0.02657631841;0.0005516863986;4.022612821e-05;1.724171786e-05;0.00084;0.0002;
30.92120896;1206.611348;7.112;takeoff;72.95212343;0.2143949839;288.103772;101239.5932;-57.32087132;1.882728129;0.985;31.58100056;800.3064007;794.5299709;2982.775803;0.2031200449;0.03346728832;3.149;1.2;0.02657412267;0.0005517218663;4.022774659e-05;1.724082569e-05;0.00084;0.0002;
31.21954857;1228.08525;10.668;takeoff;72.96440472;0.2144396789;288.080658;101196.9117;-57.88237559;1.882097591;0.985;31.57150655;800.2725879;794.496303;2981.830267;0.2031188772;0.03346607341;3.149;1.2;0.02657192286;0.0005517573787;4.022936603e-05;1.723993209e-05;0.00084;0.0002;
31.64445663;1258.692533;15.62946667;climb;72.98154504;0.2145020604;288.0484085;101137.3851;-58.61863632;1.732753064;0.9600816887;30.15098619;785.8118246;780.0299358;2809.678535;0.2038952171;0.032222331;3.149;1.2;0.02501276162;0.0005635617464;4.072240347e-05;2.859174805e-05;0.00084;0.0002;
32.0695703;1289.3224;20.59093333;climb;72.99869116;0.2145644665;288.0161589;101077.8869;-59.35490904;1.731943142;0.9600817196;30.13851442;785.7630109;779.9815157;2808.445709;0.2038937567;0.03222048165;3.149;1.2;0.02500969126;0.0005636281032;4.072496075e-05;2.857826714e-05;0.00084;0.0002;
32.49488988;1319.97488;25.5524;climb;73.01584309;0.2146268974;287.9839094;101018.417;-60.09119388;1.731133213;0.9600817505;30.12604267;785.7141963;779.9330948;2807.212878;0.2038922968;0.03221863206;3.149;1.2;0.02500661357;0.000563694573;4.072752035e-05;2.85647832e-05;0.00084;0.0002;
32.92041565;1350.650004;30.51386667;climb;73.03300083;0.214689353;287.9516599;100958.9755;-60.82749102;1.730323275;0.9600817814;30.11357096;785.6653809;779.8846731;2805.980042;0.2038908374;0.03221678223;3.149;1.2;0.02500352857;0.0005637611558;4.073008227e-05;2.855129626e-05;0.00084;0.0002;
33.3461479;1381.347802;35.47533333;climb;73.05016438;0.2147518334;287.9194103;100899.5623;-61.56380062;1.729513329;0.9600818123;30.10109929;785.6165647;779.8362505;2804.747202;0.2038893786;0.03221493217;3.149;1.2;0.02500043625;0.0005638278518;4.073264652e-05;2.85378063e-05;0.00084;0.0002;
33.77208691;1412.068306;40.4368;climb;73.06733375;0.2148143386;287.8871608;100840.1774;-62.30012284;1.728703374;0.9600818433;30.08862765;785.5677477;779.7878272;2803.514357;0.2038879203;0.03221308187;3.149;1.2;0.02499733662;0.0005638946614;4.073521308e-05;2.852431333e-05;0.00084;0.0002;
34.19823299;1442.811546;45.39826667;climb;73.08450894;0.2148768685;287.8549113;100780.8208;-63.03645783;1.727893411;0.9600818743;30.07615605;785.5189299;779.739403;2802.281508;0.2038864626;0.03221123133;3.149;1.2;0.02499422969;0.0005639615846;4.073778198e-05;2.851081735e-05;0.00084;0.0002;
34.62458641;1473.577552;50.35973333;climb;73.10168995;0.2149394233;287.8226617;100721.4925;-63.77280576;1.727083439;0.9600819053;30.06368449;785.4701112;779.6909779;2801.048654;0.2038850054;0.03220938056;3.149;1.2;0.02499111547;0.0005640286219;4.074035321e-05;2.849731837e-05;0.00084;0.0002;
35.05114747;1504.366356;55.3212;climb;73.11887679;0.2150020028;287.7904122;100662.1925;-64.5091668;1.726273458;0.9600819364;30.05121296;785.4212918;779.6425521;2799.815797;0.2038835488;0.03220752954;3.149;1.2;0.02498799395;0.0005640957732;4.074292677e-05;2.848381638e-05;0.00084;0.0002;
35.47791646;1535.177988;60.28266667;climb;73.13606945;0.2150646072;287.7581627;100602.9208;-65.2455411;1.72546347;0.9600819675;30.03874146;785.3724716;779.5941255;2798.582934;0.2038820927;0.03220567829;3.149;1.2;0.02498486515;0.0005641630389;4.074550268e-05;2.847031139e-05;0.00084;0.0002;
35.90489367;1566.01248;65.24413333;climb;73.15326794;0.2151272364;287.7259131;100543.6773;-65.98192882;1.724653472;0.9600819986;30.02627;785.3236505;779.545698;2797.350067;0.2038806372;0.0322038268;3.149;1.2;0.02498172907;0.0005642304193;4.074808092e-05;2.84568034e-05;0.00084;0.0002;
36.33207939;1596.869861;70.2056;climb;73.17047226;0.2151898905;287.6936636;100484.4621;-66.71833014;1.723843467;0.9600820297;30.01379858;785.2748286;779.4972697;2796.117195;0.2038791822;0.03220197507;3.149;1.2;0.02497858571;0.0005642979145;4.075066151e-05;2.844329241e-05;0.00084;0.0002;
36.75947392;1627.750164;75.16706667;climb;73.18768242;0.2152525694;287.6614141;100425.2752;-67.45474521;1.723033452;0.9600820609;30.00132719;785.2260059;779.4488406;2794.884318;0.2038777278;0.03220012311;3.149;1.2;0.02497543508;0.0005643655247;4.075324445e-05;2.842977842e-05;0.00084;0.0002;
37.18707755;1658.65342;80.12853333;climb;73.20489841;0.2153152732;287.6291645;100366.1164;-68.1911742;1.72222343;0.960082092;29.98885583;785.1771824;779.4004106;2793.651437;0.2038762739;0.0321982709;3.149;1.2;0.02497227718;0.0005644332503;4.075582974e-05;2.841626143e-05;0.00084;0.0002;
37.61489057;1689.579659;85.09;climb;73.22212024;0.2153780019;287.596915;100306.9859;-68.92761726;1.721413398;0.9600821233;29.97638452;785.1283581;779.3519799;2792.418552;0.2038748206;0.03219641846;3.149;1.2;0.02496911203;0.0005645010913;4.075841738e-05;2.840274146e-05;0.00084;0.0002;
38.04291328;1720.528914;90.05146667;climb;73.23934792;0.2154407554;287.5646655;100247.8836;-69.66407458;1.720603359;0.9600821545;29.96391323;785.0795329;779.3035482;2791.185662;0.2038733678;0.03219456577;3.149;1.2;0.02496593962;0.0005645690482;4.076100739e-05;2.838921849e-05;0.00084;0.0002;
38.47114597;1751.501214;95.01293333;climb;73.25658143;0.2155035339;287.5324159;100188.8095;-70.4005463;1.71979331;0.9600821858;29.95144199;785.030707;779.2551158;2789.952767;0.2038719155;0.03219271285;3.149;1.2;0.02496275997;0.0005646371209;4.076359975e-05;2.837569254e-05;0.00084;0.0002;
38.89958894;1782.496592;99.9744;climb;73.2738208;0.2155663373;287.5001664;100129.7636;-71.13703259;1.718983254;0.9600822171;29.93897078;784.9818802;779.2066826;2788.719868;0.2038704639;0.03219085969;3.149;1.2;0.02495957307;0.0005647053099;4.076619448e-05;2.83621636e-05;0.00084;0.0002;
